date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:08:37	199328/199328	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Apr%202019%2017:29:31%20GMT	https://www.train-motion.com/wp-content/uploads/2019/04/ea106reskin_news.png	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/uploads/2019/04/ea106reskin_news.png	(from https://www.train-motion.com/)
11:08:37	140866/140866	---M--	200	added ('OK')	image/png	date:Sun,%2014%20Apr%202019%2017:29:46%20GMT	https://www.train-motion.com/wp-content/uploads/2019/04/ea106_reskin_m.png	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/uploads/2019/04/ea106_reskin_m.png	(from https://www.train-motion.com/)
11:08:39	216153/216153	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Dec%202018%2022:13:17%20GMT	https://www.train-motion.com/wp-content/uploads/2018/12/imagini_home_news-1.png	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/uploads/2018/12/imagini_home_news-1.png	(from https://www.train-motion.com/)
11:08:39	166869/166869	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2009:08:37%20GMT	https://www.train-motion.com/product/cd-y-b-class-full-pack/	D:/rgiov/website/TrainSimItalia/www.train-motion.com/product/cd-y-b-class-full-pack/index.html	(from https://www.train-motion.com/)
11:08:40	129787/129787	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2009:08:39%20GMT	https://www.train-motion.com/product/reskin-cfr-060-ea-40-0603-3/	D:/rgiov/website/TrainSimItalia/www.train-motion.com/product/reskin-cfr-060-ea-40-0603-3/index.html	(from https://www.train-motion.com/)
11:08:42	136249/136249	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Dec%202018%2022:13:59%20GMT	https://www.train-motion.com/wp-content/uploads/2018/12/imagini_home_news_mobile.png	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/uploads/2018/12/imagini_home_news_mobile.png	(from https://www.train-motion.com/)
11:08:42	118581/118581	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2009:08:40%20GMT	https://www.train-motion.com/product/repaint-cfr-060-ea1-41-0928-2/	D:/rgiov/website/TrainSimItalia/www.train-motion.com/product/repaint-cfr-060-ea1-41-0928-2/index.html	(from https://www.train-motion.com/)
11:08:44	87666/87666	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Jul%202020%2009:08:41%20GMT	https://www.train-motion.com/product/bucharest-ploiesti-vest/	D:/rgiov/website/TrainSimItalia/www.train-motion.com/product/bucharest-ploiesti-vest/index.html	(from https://www.train-motion.com/)
11:08:47	193089/193089	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2009:08:43%20GMT	http://www.train-motion.com/product/ea692-le5100kw-tsam/	D:/rgiov/website/TrainSimItalia/www.train-motion.com/product/ea692-le5100kw-tsam/index.html	(from https://www.train-motion.com/)
11:08:48	117950/117950	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2009:08:42%20GMT	https://www.train-motion.com/product/cfr-060-ea1-106/	D:/rgiov/website/TrainSimItalia/www.train-motion.com/product/cfr-060-ea1-106/index.html	(from https://www.train-motion.com/)
11:08:48	600034/600034	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Mar%202018%2023:55:32%20GMT	https://www.train-motion.com/wp-content/uploads/2018/03/ea692_news_m-1.png	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/uploads/2018/03/ea692_news_m-1.png	(from https://www.train-motion.com/)
11:08:49	254503/254503	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202016%2022:38:26%20GMT	https://www.train-motion.com/wp-content/uploads/2016/05/bcn_peris1.jpg	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/uploads/2016/05/bcn_peris1.jpg	(from https://www.train-motion.com/)
11:08:49	913275/913275	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Mar%202018%2023:55:07%20GMT	https://www.train-motion.com/wp-content/uploads/2018/03/ea692_news-1.png	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/uploads/2018/03/ea692_news-1.png	(from https://www.train-motion.com/)
11:08:49	181471/181471	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202016%2022:39:04%20GMT	https://www.train-motion.com/wp-content/uploads/2016/05/bcn_peris1_m.jpg	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/uploads/2016/05/bcn_peris1_m.jpg	(from https://www.train-motion.com/)
11:08:49	395087/395087	---M--	200	added ('OK')	image/png	date:Mon,%2016%20May%202016%2022:04:18%20GMT	https://www.train-motion.com/wp-content/uploads/2016/02/pasare1.png	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/uploads/2016/02/pasare1.png	(from https://www.train-motion.com/)
11:08:49	314962/314962	---M--	200	added ('OK')	image/png	date:Mon,%2016%20May%202016%2022:07:44%20GMT	https://www.train-motion.com/wp-content/uploads/2016/02/pasare1_m.png	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/uploads/2016/02/pasare1_m.png	(from https://www.train-motion.com/)
11:08:49	3464/3464	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Mar%202020%2016:47:44%20GMT	https://www.train-motion.com/wp-content/themes/rts/assets/images/tm_sym.png	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/themes/rts/assets/images/tm_sym.png	(from https://www.train-motion.com/)
11:08:50	275/275	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Mar%202020%2017:14:15%20GMT	https://www.train-motion.com/wp-content/themes/rts/assets/images/lock.png	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/themes/rts/assets/images/lock.png	(from https://www.train-motion.com/)
11:08:50	3396/3396	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Mar%202020%2017:13:31%20GMT	https://www.train-motion.com/wp-content/themes/rts/assets/images/secure-pay.png	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/themes/rts/assets/images/secure-pay.png	(from https://www.train-motion.com/)
11:08:51	55222/55222	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Sep%202019%2000:18:25%20GMT	https://www.train-motion.com/wp-content/plugins/woocommerce-load-more-products/css/animate.min.css?ver=3.1.4.3	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/woocommerce-load-more-products/css/animate.min65e1.css	(from https://www.train-motion.com/)
11:08:51	942119/942119	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20May%202016%2019:32:00%20GMT	https://train-motion.com/wp-content/uploads/2016/05/bg.jpg	D:/rgiov/website/TrainSimItalia/train-motion.com/wp-content/uploads/2016/05/bg.jpg	(from https://www.train-motion.com/)
11:08:51	89415/89415	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2009:08:50%20GMT	https://www.train-motion.com/company/	D:/rgiov/website/TrainSimItalia/www.train-motion.com/company/index.html	(from https://www.train-motion.com/)
11:08:52	2115/2115	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Sep%202019%2000:18:25%20GMT	https://www.train-motion.com/wp-content/plugins/woocommerce-load-more-products/css/load_products.css?ver=3.1.4.3	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/woocommerce-load-more-products/css/load_products65e1.css	(from https://www.train-motion.com/)
11:08:52	111270/111270	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2009:08:51%20GMT	https://www.train-motion.com/terms/	D:/rgiov/website/TrainSimItalia/www.train-motion.com/terms/index.html	(from https://www.train-motion.com/)
11:08:53	102188/102188	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2009:08:52%20GMT	https://www.train-motion.com/privacy-policy/	D:/rgiov/website/TrainSimItalia/www.train-motion.com/privacy-policy/index.html	(from https://www.train-motion.com/)
11:08:53	106534/106534	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2009:08:52%20GMT	https://www.train-motion.com/product-category/ts-2020/electric-locomotives/	D:/rgiov/website/TrainSimItalia/www.train-motion.com/product-category/ts-2020/electric-locomotives/index.html	(from https://www.train-motion.com/)
11:08:54	14440/14440	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2020%20Sep%202019%2000:30:25%20GMT	https://www.train-motion.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.1.4	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/contact-form-7/includes/js/scripts58e0.js	(from https://www.train-motion.com/)
11:08:55	107095/107095	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2009:08:54%20GMT	https://www.train-motion.com/product-category/ts-2020/coaches/	D:/rgiov/website/TrainSimItalia/www.train-motion.com/product-category/ts-2020/coaches/index.html	(from https://www.train-motion.com/)
11:08:56	99830/99830	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2009:08:55%20GMT	https://www.train-motion.com/product-category/ts-2020/trackside-ts-2016/	D:/rgiov/website/TrainSimItalia/www.train-motion.com/product-category/ts-2020/trackside-ts-2016/index.html	(from https://www.train-motion.com/)
11:08:56	91407/91407	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2009:08:55%20GMT	https://www.train-motion.com/my-account/?action=register	D:/rgiov/website/TrainSimItalia/www.train-motion.com/my-account/index0ddc.html	(from https://www.train-motion.com/)
11:08:57	2507/2507	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20May%202019%2019:42:22%20GMT	https://www.train-motion.com/wp-content/plugins/download-now-for-woocommerce/assets/js/somdn_script.js?ver=1.0.0	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/download-now-for-woocommerce/assets/js/somdn_script8a54.js	(from https://www.train-motion.com/)
11:08:57	20439/20439	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Oct%202019%2008:12:45%20GMT	https://www.train-motion.com/wp-content/plugins/jquery-collapse-o-matic/js/collapse.js?ver=1.6.18	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/jquery-collapse-o-matic/js/collapse61ea.js	(from https://www.train-motion.com/)
11:08:57	106019/106019	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jul%202020%2009:08:56%20GMT	https://www.train-motion.com/product-category/ts-2020/scenery-ts-2016/	D:/rgiov/website/TrainSimItalia/www.train-motion.com/product-category/ts-2020/scenery-ts-2016/index.html	(from https://www.train-motion.com/)
11:08:58	868/868	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2028%20May%202019%2000:42:28%20GMT	https://www.train-motion.com/wp-content/plugins/naked-social-share/assets/js/naked-social-share.min.js?ver=1.5	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/naked-social-share/assets/js/naked-social-share.min7ef2.js	(from https://www.train-motion.com/)
11:08:58	42863/42863	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2026%20May%202019%2020:45:06%20GMT	https://www.train-motion.com/wp-content/plugins/woocommerce-bought-together/public/vendor/slick/slick.min.js?ver=1.0.9	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/woocommerce-bought-together/public/vendor/slick/slick.mincb18.js	(from https://www.train-motion.com/)
11:08:58	1258/1258	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2026%20May%202019%2020:45:06%20GMT	https://www.train-motion.com/wp-content/plugins/woocommerce-bought-together/public/js/woocommerce-bought-together-public.js?ver=1.0.9	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/woocommerce-bought-together/public/js/woocommerce-bought-together-publiccb18.js	(from https://www.train-motion.com/)
11:08:58	9566/9566	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Sep%202019%2022:44:18%20GMT	https://www.train-motion.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from https://www.train-motion.com/)
11:08:59	1846/1846	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Sep%202019%2022:44:18%20GMT	https://www.train-motion.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from https://www.train-motion.com/)
11:08:59	1472/1472	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Sep%202019%2022:44:18%20GMT	https://www.train-motion.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=3.7.0	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min3088.js	(from https://www.train-motion.com/)
11:08:59	3356/3356	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Sep%202019%2022:44:18%20GMT	https://www.train-motion.com/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=3.7.0	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min3088.js	(from https://www.train-motion.com/)
11:09:00	2536/2536	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Sep%202019%2022:44:18%20GMT	https://www.train-motion.com/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=3.7.0	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min3088.js	(from https://www.train-motion.com/)
11:09:00	13738/13738	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Sep%202019%2022:44:18%20GMT	https://www.train-motion.com/wp-content/plugins/woocommerce/assets/js/frontend/checkout.min.js?ver=3.7.0	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/woocommerce/assets/js/frontend/checkout.min3088.js	(from https://www.train-motion.com/)
11:09:00	175/175	---M--	200	added ('OK')	application/javascript	date:Fri,%2004%20Oct%202019%2022:39:43%20GMT	https://www.train-motion.com/wp-content/plugins/woocommerce-extra-charges-to-payment-gateways-Premium/assets/app.js?ver=5.3.4	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/woocommerce-extra-charges-to-payment-gateways-Premium/assets/app03ec.js	(from https://www.train-motion.com/)
11:09:00	687/687	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Sep%202019%2014:54:24%20GMT	https://www.train-motion.com/wp-content/plugins/woocommerce-follow-up-emails/templates/js/fue-front.js?ver=4.8.15	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/woocommerce-follow-up-emails/templates/js/fue-front101e.js	(from https://www.train-motion.com/)
11:09:00	2750/2750	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Sep%202019%2022:44:18%20GMT	https://www.train-motion.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=3.7.0	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min3088.js	(from https://www.train-motion.com/)
11:09:01	708/708	---MC-	200	added ('OK')	text/javascript	date:Fri,%2017%20Jul%202020%2009:09:00%20GMT	https://www.google.com/recaptcha/api.js?render=6LfNFYsUAAAAAAeB-tm8FQmqpMyNYGIt8svUjo5G&ver=3.0	D:/rgiov/website/TrainSimItalia/www.google.com/recaptcha/api3d29.js	(from https://www.train-motion.com/)
11:09:01	6518/6518	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Nov%202019%2010:34:58%20GMT	https://www.train-motion.com/wp-content/plugins/wpc-composite-products-premium/assets/libs/ddslick/jquery.ddslick.min.js?ver=1.3.3	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/wpc-composite-products-premium/assets/libs/ddslick/jquery.ddslick.min3ba1.js	(from https://www.train-motion.com/)
11:09:01	13743/13743	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Nov%202019%2010:34:58%20GMT	https://www.train-motion.com/wp-content/plugins/wpc-composite-products-premium/assets/js/frontend.js?ver=1.3.3	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/wpc-composite-products-premium/assets/js/frontend3ba1.js	(from https://www.train-motion.com/)
11:09:01	287/287	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2023%20Sep%202019%2013:27:31%20GMT	https://www.train-motion.com/wp-content/plugins/yith-woocommerce-social-login/assets/js/frontend.min.js?ver=1.3.4	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/yith-woocommerce-social-login/assets/js/frontend.minc412.js	(from https://www.train-motion.com/)
11:09:02	21592/21592	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Sep%202019%2022:44:18%20GMT	https://www.train-motion.com/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min.js?ver=3.1.6	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min005e.js	(from https://www.train-motion.com/)
11:09:02	15736/15736	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2031%20May%202018%2011:40:39%20GMT	https://www.train-motion.com/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.selectBox.min.js?ver=1.2.0	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.selectBox.min7359.js	(from https://www.train-motion.com/)
11:09:02	10133/10133	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2031%20May%202018%2011:40:39%20GMT	https://www.train-motion.com/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.yith-wcwl.js?ver=2.2.2	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/plugins/yith-woocommerce-wishlist/assets/js/jquery.yith-wcwl605a.js	(from https://www.train-motion.com/)
11:09:02	1059/1059	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Sep%202019%2022:42:49%20GMT	https://www.train-motion.com/wp-content/themes/rts/assets/js/skip-link-focus-fix.js?ver=20150825	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/themes/rts/assets/js/skip-link-focus-fixbf3b.js	(from https://www.train-motion.com/)
11:09:02	6800/6800	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Sep%202019%2022:42:48%20GMT	https://www.train-motion.com/wp-content/themes/rts/assets/js/functions.js?ver=20150825	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/themes/rts/assets/js/functionsbf3b.js	(from https://www.train-motion.com/)
11:09:03	36868/36868	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Sep%202019%2022:42:48%20GMT	https://www.train-motion.com/wp-content/themes/rts/assets/js/bootstrap.min.js?ver=5.3.4	D:/rgiov/website/TrainSimItalia/www.train-motion.com/wp-content/themes/rts/assets/js/bootstrap.min03ec.js	(from https://www.train-motion.com/)
